od_id,od_nome,od_area,od_ano,od_municip,area,perimeter,geometry,d_m_1995,d_m_1996,d_m_1997,d_m_1998,d_m_1999,d_m_2000,d_m_2001,d_m_2002,d_m_2003,d_m_2004,d_m_2005,d_m_2006,d_m_2007,d_m_2008,d_m_2009,d_m_2010,d_m_2011,d_m_2012,d_m_2013,d_m_2014,d_m_2015,d_m_2016,d_m_2017,d_m_2018,d_m_2019
93,Francisco Matarazzo,105.13,2017,36,1048778.939453125,4727.044087583045,POINT (329870.3175727862 7396846.194380115),2552.7147074430213,2552.7147074430213,2552.7147074430213,2552.7147074430213,2431.782394247662,2431.782394247662,2431.782394247662,2431.782394247662,2431.782394247662,2431.782394247662,2431.782394247662,2431.782394247662,2431.782394247662,2431.782394247662,2431.782394247662,2431.782394247662,2381.0520414440157,2381.0520414440157,2381.0520414440157,2381.0520414440157,2381.0520414440157,2381.0520414440157,2381.0520414440157,2381.0520414440157,2329.3095888874604
90,Pompéia,60.00,2017,36,598590.0305175781,3804.734550700967,POINT (327727.9707376047 7396794.485998941),4202.965972662969,4202.965972662969,4202.965972662969,4202.965972662969,3561.4757438609986,3561.4757438609986,3561.4757438609986,3561.4757438609986,3561.4757438609986,3561.4757438609986,3561.4757438609986,3561.4757438609986,3561.4757438609986,3561.4757438609986,3561.4757438609986,3561.4757438609986,3376.721914223543,3335.013408109285,3335.013408109285,3335.013408109285,3300.4530424182203,3300.4530424182203,3300.4530424182203,3300.4530424182203,3256.4668709201187
94,Água Branca,71.11,2017,36,709418.4245605469,4682.38569138312,POINT (328707.87049065134 7397189.742085807),3562.3358521300206,3562.3358521300206,3562.3358521300206,3562.3358521300206,3161.4913379018158,3161.4913379018158,3161.4913379018158,3161.4913379018158,3161.4913379018158,3161.4913379018158,3161.4913379018158,3161.4913379018158,3161.4913379018158,3161.4913379018158,3161.4913379018158,3161.4913379018158,3060.3141055760616,3060.3141055760616,3060.3141055760616,3060.3141055760616,3060.3141055760616,3060.3141055760616,3060.3141055760616,3060.3141055760616,2990.5560725516943
100,Lapa,225.22,2017,36,2246971.632080078,7516.023456202323,POINT (326460.4676513874 7397481.347217239),5575.755977201298,5575.755977201298,5575.755977201298,5575.755977201298,4863.2228310585915,4863.2228310585915,4863.2228310585915,4863.2228310585915,4863.2228310585915,4863.2228310585915,4863.2228310585915,4863.2228310585915,4863.2228310585915,4863.2228310585915,4863.2228310585915,4863.2228310585915,4604.965870734757,4459.242458674695,4459.242458674695,4459.242458674695,4414.329630482445,4414.329630482445,4414.329630482445,4414.329630482445,4369.12426927117
91,Santa Marina,295.36,2017,36,2946616.7475585938,7539.495510989473,POINT (328451.2495853836 7398213.435034872),4290.781327500879,4290.781327500879,4290.781327500879,4290.781327500879,3969.876347765798,3969.876347765798,3969.876347765798,3969.876347765798,3969.876347765798,3969.876347765798,3969.876347765798,3969.876347765798,3969.876347765798,3969.876347765798,3969.876347765798,3969.876347765798,3915.4696476302465,3915.4696476302465,3915.4696476302465,3915.4696476302465,3915.4696476302465,3915.4696476302465,3915.4696476302465,3915.4696476302465,3882.23060602451
99,Lapa de Baixo,242.69,2017,36,2421216.9716796875,7063.0233818416355,POINT (326389.264361447 7398545.549852409),6126.16406531848,6126.16406531848,6126.16406531848,6126.16406531848,5529.479704987736,5529.479704987736,5529.479704987736,5529.479704987736,5529.479704987736,5529.479704987736,5529.479704987736,5529.479704987736,5529.479704987736,5529.479704987736,5529.479704987736,5529.479704987736,5327.53950882072,5244.532916761042,5244.532916761042,5244.532916761042,5221.407698758841,5221.407698758841,5221.407698758841,5221.407698758841,5211.163854382896
13,João Teodoro,39.32,2017,36,392246.5842285156,2864.5557995443796,POINT (334460.20763769234 7396041.110487506),1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541,1512.660569330541
42,Celso Garcia,63.89,2017,36,637321.0993652344,3740.2294414730536,POINT (336048.1281098229 7396275.1423496865),2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623,2428.9340249937623
39,Belém,160.71,2017,36,1603172.3552246094,5705.322744678557,POINT (337362.56220596924 7396607.275068961),3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018,3062.0601690319018
12,Pari,140.16,2017,36,1398206.0698242188,5003.197081635209,POINT (334871.39301297424 7396835.007606145),1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637,1925.7033248323637
38,Catumbi,81.44,2017,36,812411.0251464844,4487.462681279499,POINT (336239.52632932604 7397037.70009967),2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413,2712.3820529542413
