,od,ano,valor_m2_vpl,dist_metro
2409,83,1997,977.1245500030851,3997.419269386885
2410,83,1998,979.5924514990425,3997.419269386885
2411,83,1999,980.4477824565399,3209.9248543962385
2412,83,2000,900.6186549800518,3209.9248543962385
2413,83,2001,901.0486959292119,3209.9248543962385
2414,83,2002,1150.9653425818321,3209.9248543962385
2415,83,2003,1093.2457163041588,3209.9248543962385
2416,83,2004,1084.950295586929,3209.9248543962385
2417,83,2005,1079.821094855494,3209.9248543962385
2418,83,2006,1077.9031655376873,3209.9248543962385
2419,83,2007,1076.4572156683662,3209.9248543962385
2420,83,2008,1072.6516749344464,3209.9248543962385
2421,83,2009,1073.1140868076943,3209.9248543962385
2422,83,2010,1544.5694141249269,3209.9248543962385
2423,83,2011,1541.5540372510368,2701.027917982775
2424,83,2012,1539.3125474008307,2329.2018025786047
2425,83,2013,1533.7167331682383,2329.2018025786047
2426,83,2014,1526.9145364748765,2329.2018025786047
2427,83,2015,2568.767450429405,2089.31281786454
2428,83,2016,2550.286709594911,2089.31281786454
2429,83,2017,2542.723243461208,2089.31281786454
2430,83,2018,2534.976526323331,2089.31281786454
2431,83,2019,2528.6885433135544,1909.007456702726
2436,84,1995,1929.8213847751204,2660.712408959273
2437,84,1996,2301.100296435292,2660.712408959273
2438,84,1997,2314.5959985329027,2660.712408959273
2439,84,1998,2321.944512360741,2660.712408959273
2440,84,1999,2319.2065925388556,2326.696611014744
2441,84,2000,2128.2335914940636,2326.696611014744
2442,84,2001,2127.9772974229227,2326.696611014744
2443,84,2002,2349.008726598839,2326.696611014744
2444,84,2003,2236.1625878480295,2326.696611014744
2445,84,2004,2224.0206671366604,2326.696611014744
2446,84,2005,2209.3131000752683,2326.696611014744
2447,84,2006,2197.6781900247984,2326.696611014744
2448,84,2007,2205.1742836923745,2326.696611014744
2449,84,2008,2194.9194260917366,2326.696611014744
2450,84,2009,2200.2467210670857,2326.696611014744
2451,84,2010,2598.0890995610002,2326.696611014744
2452,84,2011,2589.1999249270925,2210.505818477911
2453,84,2012,2585.6311358033036,2210.505818477911
2454,84,2013,2576.4490736091375,2210.505818477911
2455,84,2014,2567.815133662757,2210.505818477911
2456,84,2015,4463.0785879845525,2210.505818477911
2457,84,2016,4421.37646583398,2210.505818477911
2458,84,2017,4384.265388392941,2210.505818477911
2459,84,2018,4414.924062309683,2210.505818477911
2460,84,2019,4404.196874779365,2114.231943976144
2465,85,1995,1443.7855716252225,2276.1713511665644
2466,85,1996,1570.8197327076437,2276.1713511665644
2467,85,1997,1574.9694069057555,2276.1713511665644
2468,85,1998,1578.9202215228402,2276.1713511665644
2469,85,1999,1577.7425805565647,2026.865105985902
2470,85,2000,1436.947944289771,2026.865105985902
2471,85,2001,1450.902517210042,2026.865105985902
2472,85,2002,1572.5839205701818,2026.865105985902
2473,85,2003,1495.2124645828992,2026.865105985902
2474,85,2004,1485.6238454996303,2026.865105985902
2475,85,2005,1477.3400989425766,2026.865105985902
2476,85,2006,1474.6217337171383,2026.865105985902
2477,85,2007,1473.5099413575817,2026.865105985902
2478,85,2008,1463.9126388296556,2026.865105985902
2479,85,2009,1467.070647683967,2026.865105985902
2480,85,2010,1830.7997079149334,2026.865105985902
2481,85,2011,1822.611901850752,1912.4165661065456
2482,85,2012,1821.1873513827838,1912.4165661065456
2483,85,2013,1812.9365954711302,1912.4165661065456
2484,85,2014,1808.2296553097722,1912.4165661065456
2485,85,2015,3176.944243899056,1912.4165661065456
2486,85,2016,3151.8453832927685,1912.4165661065456
2487,85,2017,3143.0108298982227,1912.4165661065456
2488,85,2018,3143.9760242491766,1912.4165661065456
2489,85,2019,3135.054609326309,1808.738543352281
2494,86,1995,1088.2785814689792,2691.9463699121934
2495,86,1996,1207.8289522396788,2691.9463699121934
2496,86,1997,1212.4317109938813,2691.9463699121934
2497,86,1998,1213.2576093445077,2691.9463699121934
2498,86,1999,1212.1223512418142,2181.3689846084585
2499,86,2000,1112.5722134366579,2181.3689846084585
2500,86,2001,1113.6785082574809,2181.3689846084585
2501,86,2002,1212.936985050334,2181.3689846084585
2502,86,2003,1153.0421085321996,2181.3689846084585
2503,86,2004,1145.2305794514268,2181.3689846084585
2504,86,2005,1141.4457012732546,2181.3689846084585
2505,86,2006,1138.5736051559902,2181.3689846084585
2506,86,2007,1137.8901457153042,2181.3689846084585
2507,86,2008,1133.4876942620783,2181.3689846084585
2508,86,2009,1134.7556663781425,2181.3689846084585
2509,86,2010,1404.1664409900625,2181.3689846084585
2510,86,2011,1398.8347997793862,2011.6946117809332
2511,86,2012,1398.2545382939577,2011.6946117809332
2512,86,2013,1394.4561902372932,2011.6946117809332
2513,86,2014,1389.8040603127595,2011.6946117809332
2514,86,2015,2429.681811678148,1949.2456050091853
2515,86,2016,2416.2378438613555,1949.2456050091853
2516,86,2017,2407.6189991251485,1949.2456050091853
2517,86,2018,2407.312276229603,1949.2456050091853
2518,86,2019,2401.024272609385,1793.225579712868
2523,87,1995,808.8849202723277,3532.097961594489
2524,87,1996,943.1082449036198,3532.097961594489
2525,87,1997,946.8828719711935,3532.097961594489
2526,87,1998,950.6365481518619,3532.097961594489
2527,87,1999,950.3351338648451,2774.8293434531274
2528,87,2000,872.2174444833977,2774.8293434531274
2529,87,2001,870.915176749389,2774.8293434531274
2530,87,2002,986.5874867443757,2774.8293434531274
2531,87,2003,936.4113539520542,2774.8293434531274
2532,87,2004,929.7551281372326,2774.8293434531274
2533,87,2005,925.3792102065403,2774.8293434531274
2534,87,2006,923.5565028803055,2774.8293434531274
2535,87,2007,923.2435286831956,2774.8293434531274
2536,87,2008,919.5557879365043,2774.8293434531274
2537,87,2009,919.5249226162214,2774.8293434531274
2538,87,2010,1265.7536989824205,2774.8293434531274
2539,87,2011,1259.9895234867033,2460.361947591934
2540,87,2012,1258.3666089980766,2400.7736637799235
2541,87,2013,1252.5785454085126,2400.7736637799235
2542,87,2014,1248.6066398879766,2400.7736637799235
2543,87,2015,2196.7775783064667,2277.5002305144235
2544,87,2016,2178.883440516406,2277.5002305144235
2545,87,2017,2163.9222409966233,2277.5002305144235
2546,87,2018,2165.050357014738,2277.5002305144235
2547,87,2019,2157.9953800207936,2183.1836225321194
2552,88,1995,995.3699390723044,3452.137760189716
2553,88,1996,1220.6562719640683,3452.137760189716
2554,88,1997,1226.0415357056763,3452.137760189716
2555,88,1998,1230.3945038852705,3452.137760189716
2556,88,1999,1227.199870656502,2859.7387857102926
2557,88,2000,1129.8474540944385,2859.7387857102926
2558,88,2001,1130.8804952221383,2859.7387857102926
2559,88,2002,1476.0567008403905,2859.7387857102926
2560,88,2003,1399.8833925730053,2859.7387857102926
2561,88,2004,1391.8315105746162,2859.7387857102926
2562,88,2005,1381.8050789732627,2859.7387857102926
2563,88,2006,1381.9996680137822,2859.7387857102926
2564,88,2007,1380.5999235309002,2859.7387857102926
2565,88,2008,1375.3262597333983,2859.7387857102926
2566,88,2009,1376.119334590727,2859.7387857102926
2567,88,2010,1756.3546737651795,2859.7387857102926
2568,88,2011,1749.140282560574,2715.0339619673923
2569,88,2012,1746.8557093927234,2715.0339619673923
2570,88,2013,1739.4276902528438,2715.0339619673923
2571,88,2014,1736.2158487192758,2715.0339619673923
2572,88,2015,3049.5250359545576,2659.689402283148
2573,88,2016,3009.969792676839,2659.689402283148
2574,88,2017,2996.826939017365,2659.689402283148
2575,88,2018,2996.387120618778,2659.689402283148
2576,88,2019,2988.9828695842234,2564.2658583185967
2581,89,1995,606.0844052625182,4501.0411066034285
2582,89,1996,914.5582922319444,4501.0411066034285
2583,89,1997,917.7028677990868,4501.0411066034285
2584,89,1998,919.2311940719504,4501.0411066034285
2585,89,1999,918.8104729560853,3655.463669970489
2586,89,2000,841.5878970212138,3655.463669970489
2587,89,2001,837.7322720873126,3655.463669970489
2588,89,2002,904.0964776721121,3655.463669970489
2589,89,2003,858.6895010025737,3655.463669970489
2590,89,2004,851.9261849252865,3655.463669970489
2591,89,2005,839.2481461699673,3655.463669970489
2592,89,2006,836.5134183510999,3655.463669970489
2593,89,2007,836.2374670771096,3655.463669970489
2594,89,2008,840.6741724144647,3655.463669970489
2595,89,2009,841.0579127107427,3655.463669970489
2596,89,2010,1009.5719420585176,3655.463669970489
2597,89,2011,1004.469387777909,3297.049086308366
2598,89,2012,1003.1936837506589,3076.284074041372
2599,89,2013,998.0102344045414,3076.284074041372
2600,89,2014,994.1723072991762,3076.284074041372
2601,89,2015,1738.3228567241845,2998.238833165148
2602,89,2016,1717.567211251474,2998.238833165148
2603,89,2017,1712.7602504418553,2998.238833165148
2604,89,2018,1715.2439578337392,2998.238833165148
2605,89,2019,1710.193294891497,2934.925867022237
2610,90,1995,839.4591811476334,4202.965972662969
2611,90,1996,988.0745989587198,4202.965972662969
2612,90,1997,992.2777598909139,4202.965972662969
2613,90,1998,999.7345260010406,4202.965972662969
2614,90,1999,999.9370847025424,3561.4757438609986
2615,90,2000,917.6719958405271,3561.4757438609986
2616,90,2001,918.2661617415879,3561.4757438609986
2617,90,2002,1197.2177464883646,3561.4757438609986
2618,90,2003,1138.0904417969432,3561.4757438609986
2619,90,2004,1130.450793800595,3561.4757438609986
2620,90,2005,1122.487718468086,3561.4757438609986
2621,90,2006,1120.9577318474874,3561.4757438609986
2622,90,2007,1119.2937103515312,3561.4757438609986
2623,90,2008,1116.6381292558283,3561.4757438609986
2624,90,2009,1118.181205931184,3561.4757438609986
2625,90,2010,1568.2016860494969,3561.4757438609986
2626,90,2011,1560.9565659284276,3376.721914223543
2627,90,2012,1559.7018507439152,3335.013408109285
2628,90,2013,1559.918558293573,3335.013408109285
2629,90,2014,1554.6731271031729,3335.013408109285
2630,90,2015,2723.256147278334,3300.4530424182203
2631,90,2016,2697.555693510121,3300.4530424182203
2632,90,2017,2696.7334002132375,3300.4530424182203
2633,90,2018,2689.4331592868007,3300.4530424182203
2634,90,2019,2683.130046784904,3256.4668709201187
2639,91,1995,512.9250161056617,4290.781327500879
2640,91,1996,524.1443821067041,4290.781327500879
2641,91,1997,529.8481772468851,4290.781327500879
2642,91,1998,507.73246336381743,4290.781327500879
2643,91,1999,518.8563165950018,3969.876347765798
2644,91,2000,478.10352233075935,3969.876347765798
2645,91,2001,489.94999002328177,3969.876347765798
2646,91,2002,522.9168698303998,3969.876347765798
2647,91,2003,498.804546657583,3969.876347765798
2648,91,2004,486.416053658284,3969.876347765798
2649,91,2005,492.4828517259222,3969.876347765798
2650,91,2006,484.135012272219,3969.876347765798
2651,91,2007,491.29367705206624,3969.876347765798
2652,91,2008,483.29723004095126,3969.876347765798
2653,91,2009,489.7117130213261,3969.876347765798
2654,91,2010,1043.8551990688936,3969.876347765798
2655,91,2011,1041.9089143055774,3915.469647630247
2656,91,2012,1042.2002593150507,3915.469647630247
2657,91,2013,1037.0838841384143,3915.469647630247
2658,91,2014,976.8321484021769,3915.469647630247
2659,91,2015,1552.494183654575,3915.469647630247
2660,91,2016,1509.8003353119957,3915.469647630247
2661,91,2017,1506.6818905146397,3915.469647630247
2662,91,2018,1501.0709010684411,3915.469647630247
2663,91,2019,1509.2020047012588,3882.23060602451
2668,92,1995,288.5402065778986,2904.8319050788346
2669,92,1996,315.49704232283835,2904.8319050788346
2670,92,1997,311.92395549189746,2904.8319050788346
2671,92,1998,319.444322576909,2904.8319050788346
2672,92,1999,323.71807685213145,2893.439277310904
2673,92,2000,297.761857077344,2893.439277310904
2674,92,2001,292.83961139710436,2893.439277310904
2675,92,2002,484.2207116618955,2893.439277310904
2676,92,2003,460.74075400597343,2893.439277310904
2677,92,2004,455.83724084520037,2893.439277310904
2678,92,2005,454.8070300286852,2893.439277310904
2679,92,2006,446.14133230612407,2893.439277310904
2680,92,2007,445.8561399229075,2893.439277310904
2681,92,2008,445.8374701821236,2893.439277310904
2682,92,2009,449.8323525309957,2893.439277310904
2683,92,2010,869.0619272133979,2893.439277310904
2684,92,2011,864.3628466858191,2893.439277310904
2685,92,2012,863.0051141966836,2893.439277310904
2686,92,2013,860.3582576016045,2893.439277310904
2687,92,2014,857.2982933951463,2893.439277310904
2688,92,2015,1423.1027885145143,2893.439277310904
2689,92,2016,1409.7508783581427,2893.439277310904
2690,92,2017,1405.2348795249934,2893.439277310904
2691,92,2018,1407.2212139927708,2893.439277310904
2692,92,2019,1375.0132157571684,2857.8287137412585
2697,93,1995,979.1023909132749,2552.7147074430213
2698,93,1996,1097.0758202454122,2552.7147074430213
2699,93,1997,1106.1432935701641,2552.7147074430213
2700,93,1998,1108.5685118744955,2552.7147074430213
2701,93,1999,1107.5695578772581,2431.782394247662
2702,93,2000,1009.762703253875,2431.782394247662
2703,93,2001,1009.6298599364287,2431.782394247662
2704,93,2002,1137.3053215872428,2431.782394247662
2705,93,2003,1015.8712451917065,2431.782394247662
2706,93,2004,1018.7287842537291,2431.782394247662
2707,93,2005,1069.8244274687966,2431.782394247662
2708,93,2006,1063.584219705216,2431.782394247662
2709,93,2007,1066.317100415004,2431.782394247662
2710,93,2008,1061.6960672471314,2431.782394247662
2711,93,2009,1062.3872299738991,2431.782394247662
2712,93,2010,1733.0039638742599,2431.782394247662
2713,93,2011,1726.1974758753627,2381.052041444016
2714,93,2012,1724.4915090992963,2381.052041444016
2715,93,2013,1709.4433266008286,2381.052041444016
2716,93,2014,1708.7300725082914,2381.052041444016
2717,93,2015,2935.016213027746,2381.052041444016
2718,93,2016,2879.147178896265,2381.052041444016
2719,93,2017,2877.675875391045,2381.052041444016
2720,93,2018,2877.811934301699,2381.052041444016
2721,93,2019,2870.0760130683175,2329.3095888874604
2726,94,1995,1075.8966924757726,3562.3358521300206
2727,94,1996,1191.810886056094,3562.3358521300206
2728,94,1997,1205.822873419259,3562.3358521300206
2729,94,1998,1105.1224616617562,3562.3358521300206
2730,94,1999,1207.6414521782285,3161.491337901816
2731,94,2000,1108.642329239712,3161.491337901816
2732,94,2001,1108.4407063802705,3161.491337901816
2733,94,2002,1268.6020920240483,3161.491337901816
2734,94,2003,1203.4248747184001,3161.491337901816
2735,94,2004,1194.9931947466705,3161.491337901816
2736,94,2005,1187.884731007282,3161.491337901816
2737,94,2006,1174.992937184188,3161.491337901816
2738,94,2007,1185.026213610713,3161.491337901816
2739,94,2008,1179.1857979622132,3161.491337901816
2740,94,2009,1108.5893727412943,3161.491337901816
2741,94,2010,1786.444302417497,3161.491337901816
2742,94,2011,1762.258179441488,3060.3141055760616
2743,94,2012,1741.3830461017556,3060.3141055760616
2744,94,2013,1734.2664039522313,3060.3141055760616
2745,94,2014,1700.4936948027992,3060.3141055760616
2746,94,2015,2605.7451202220323,3060.3141055760616
2747,94,2016,2453.9289414650466,3060.3141055760616
2748,94,2017,2434.7619386067327,3060.3141055760616
2749,94,2018,2426.741867197903,3060.3141055760616
2750,94,2019,2412.5649858701213,2990.5560725516943
2755,95,1995,741.9153781623407,5060.72856004755
2756,95,1996,940.5044536252125,5060.72856004755
2757,95,1997,943.2904196765639,5060.72856004755
2758,95,1998,945.4127871647132,5060.72856004755
2759,95,1999,945.7836351667316,4176.02857427509
2760,95,2000,836.0527510076616,4176.02857427509
2761,95,2001,867.4458113872188,4176.02857427509
2762,95,2002,1072.894463845202,4176.02857427509
2763,95,2003,1019.5845902753233,4176.02857427509
2764,95,2004,1007.4974331425028,4176.02857427509
2765,95,2005,1000.7939738040468,4176.02857427509
2766,95,2006,999.9362236769905,4176.02857427509
2767,95,2007,990.1176269401581,4176.02857427509
2768,95,2008,985.1667966133354,4176.02857427509
2769,95,2009,986.7443603304849,4176.02857427509
2770,95,2010,1426.7526738620484,4176.02857427509
2771,95,2011,1419.8712807338873,3630.4703114570575
2772,95,2012,1418.2901895019686,3096.574540681737
2773,95,2013,1411.8662748849345,3096.574540681737
2774,95,2014,1406.7517988420716,3096.574540681737
2775,95,2015,2355.243156416996,2883.842765320488
2776,95,2016,2325.9040092286155,2883.842765320488
2777,95,2017,2319.486767880039,2883.842765320488
2778,95,2018,2317.255148859649,2883.842765320488
2779,95,2019,2310.5214244914973,2792.5063342161707
2784,96,1995,751.532194588027,5925.829568454404
2785,96,1996,838.5014879926952,5925.829568454404
2786,96,1997,840.3085614041507,5925.829568454404
2787,96,1998,842.3328433520853,5925.829568454404
2788,96,1999,842.1177215230225,5047.970250878212
2789,96,2000,749.1340303422686,5047.970250878212
2790,96,2001,774.3269276074752,5047.970250878212
2791,96,2002,857.5839050082757,5047.970250878212
2792,96,2003,815.3878407664116,5047.970250878212
2793,96,2004,809.0522748943883,5047.970250878212
2794,96,2005,805.3669942438017,5047.970250878212
2795,96,2006,803.6010421824733,5047.970250878212
2796,96,2007,802.6133706980927,5047.970250878212
2797,96,2008,795.4604420846528,5047.970250878212
2798,96,2009,801.6714331933001,5047.970250878212
2799,96,2010,1232.0516682161272,5047.970250878212
2800,96,2011,1226.8583758457935,4414.701523337949
2801,96,2012,1225.4035338761591,3593.530383884512
2802,96,2013,1219.7826107923627,3593.530383884512
2803,96,2014,1215.7010351993783,3593.530383884512
2804,96,2015,2042.492791554715,3318.596983996504
2805,96,2016,2024.910946431088,3318.596983996504
2806,96,2017,2019.0311740780523,3318.596983996504
2807,96,2018,2019.508584026197,3318.596983996504
2808,96,2019,2014.2498360628854,3098.666788438895
2813,97,1995,440.06067547410055,7094.966806937797
2814,97,1996,533.3659361561635,7094.966806937797
2815,97,1997,535.3718768094233,7094.966806937797
2816,97,1998,702.2980912041988,7094.966806937797
2817,97,1999,705.6302571936628,6213.6015684275
2818,97,2000,639.9964332898809,6213.6015684275
2819,97,2001,647.90493415344,6213.6015684275
2820,97,2002,916.3804185702691,6213.6015684275
2821,97,2003,871.660641482756,6213.6015684275
2822,97,2004,864.8698235522857,6213.6015684275
2823,97,2005,859.5986686644675,6213.6015684275
2824,97,2006,857.9812510777358,6213.6015684275
2825,97,2007,856.1937135081573,6213.6015684275
2826,97,2008,853.2377869537918,6213.6015684275
2827,97,2009,854.279398912427,6213.6015684275
2828,97,2010,1413.4201980182895,6213.6015684275
2829,97,2011,1407.1121101005624,5615.153519895279
2830,97,2012,1378.802967588916,4830.177054516387
2831,97,2013,1372.4768435387964,4830.177054516387
2832,97,2014,1367.7700223443646,4830.177054516387
2833,97,2015,2255.715996897103,4608.366644927216
2834,97,2016,2224.881348352623,4608.366644927216
2835,97,2017,2217.836131388795,4608.366644927216
2836,97,2018,2218.678699019087,4608.366644927216
2837,97,2019,2211.833638425857,4372.826147875099
2842,98,1995,295.96137055497985,7535.933168831903
2843,98,1996,300.58191576544743,7535.933168831903
2844,98,1997,302.38065678249416,7535.933168831903
2845,98,1998,324.9320275633375,7535.933168831903
2846,98,1999,333.3659385420429,6790.535654269615
2847,98,2000,304.7085558364509,6790.535654269615
2848,98,2001,305.06202412697195,6790.535654269615
2849,98,2002,400.9345154055483,6790.535654269615
2850,98,2003,380.32366641190106,6790.535654269615
2851,98,2004,377.743252197328,6790.535654269615
2852,98,2005,375.5481584168454,6790.535654269615
2853,98,2006,374.9085681008958,6790.535654269615
2854,98,2007,374.11977270969146,6790.535654269615
2855,98,2008,370.19364564127477,6790.535654269615
2856,98,2009,372.918444908016,6790.535654269615
2857,98,2010,597.6363793320302,6790.535654269615
2858,98,2011,594.013630767839,6473.272165553163
2859,98,2012,590.8314349156823,6144.28982464468
2860,98,2013,587.7700142206476,6144.28982464468
2861,98,2014,585.2216358387684,6144.28982464468
2862,98,2015,953.2011212989545,6065.780671715385
2863,98,2016,943.0051983287312,6065.780671715385
2864,98,2017,932.7603073740023,6065.780671715385
2865,98,2018,932.8259838731846,6065.780671715385
2866,98,2019,928.0748137905925,6033.110447642259
2871,99,1995,628.3230795358285,6126.16406531848
2872,99,1996,632.94245627064,6126.16406531848
2873,99,1997,635.2585378659057,6126.16406531848
2874,99,1998,639.1853596201559,6126.16406531848
2875,99,1999,641.5172158413574,5529.479704987736
2876,99,2000,588.5452825466356,5529.479704987736
2877,99,2001,582.0429402350715,5529.479704987736
2878,99,2002,602.3427734838384,5529.479704987736
2879,99,2003,567.8846552282413,5529.479704987736
2880,99,2004,564.0483110001285,5529.479704987736
2881,99,2005,567.1803072739932,5529.479704987736
2882,99,2006,506.50340923179357,5529.479704987736
2883,99,2007,562.0216013386829,5529.479704987736
2884,99,2008,563.1919849736768,5529.479704987736
2885,99,2009,544.0418651056766,5529.479704987736
2886,99,2010,831.5391754704063,5529.479704987736
2887,99,2011,827.5588684866727,5327.53950882072
2888,99,2012,827.1725842085826,5244.532916761042
2889,99,2013,822.9072739641309,5244.532916761042
2890,99,2014,819.9045515231087,5244.532916761042
2891,99,2015,1290.873763716934,5221.407698758841
2892,99,2016,1276.5067800700326,5221.407698758841
2893,99,2017,1273.6214235674183,5221.407698758841
2894,99,2018,1273.8199315747843,5221.407698758841
2895,99,2019,1270.2098359171052,5211.163854382896
2900,100,1995,899.2928744884142,5575.755977201298
2901,100,1996,970.6146389035677,5575.755977201298
2902,100,1997,977.1069217722415,5575.755977201298
2903,100,1998,976.663355382186,5575.755977201298
2904,100,1999,979.0860407986781,4863.222831058592
2905,100,2000,898.6323357327718,4863.222831058592
2906,100,2001,899.2920128822188,4863.222831058592
2907,100,2002,1079.7413257549463,4863.222831058592
2908,100,2003,1025.569546777088,4863.222831058592
2909,100,2004,1015.0413355055484,4863.222831058592
2910,100,2005,1012.5381607434556,4863.222831058592
2911,100,2006,1008.6222398639136,4863.222831058592
2912,100,2007,1008.8698640363036,4863.222831058592
2913,100,2008,1003.2894353885122,4863.222831058592
2914,100,2009,1002.7992003436651,4863.222831058592
2915,100,2010,1265.6676470939137,4863.222831058592
2916,100,2011,1260.4081535463147,4604.965870734757
2917,100,2012,1260.1971779572264,4459.242458674695
2918,100,2013,1252.8978066066004,4459.242458674695
2919,100,2014,1249.4666468770065,4459.242458674695
2920,100,2015,2042.8733850826777,4414.329630482445
2921,100,2016,2011.400239683876,4414.329630482445
2922,100,2017,2007.9733090423804,4414.329630482445
2923,100,2018,2012.2066444997558,4414.329630482445
2924,100,2019,2004.8060029271062,4369.12426927117
2929,101,1995,580.572908631878,5252.05805152012
2930,101,1996,778.3032232106286,5252.05805152012
2931,101,1997,780.9022500252418,5252.05805152012
2932,101,1998,782.8526340203819,5252.05805152012
2933,101,1999,782.7197245956353,4412.215381237649
2934,101,2000,716.2748632013848,4412.215381237649
2935,101,2001,718.631527518291,4412.215381237649
2936,101,2002,796.4537224758175,4412.215381237649
2937,101,2003,756.9953183472198,4412.215381237649
2938,101,2004,751.1558050682052,4412.215381237649
2939,101,2005,747.3055849235445,4412.215381237649
2940,101,2006,746.2600889998964,4412.215381237649
2941,101,2007,744.6517733756851,4412.215381237649
2942,101,2008,741.4034774331179,4412.215381237649
2943,101,2009,741.3563775143481,4412.215381237649
2944,101,2010,984.6590436918959,4412.215381237649
2945,101,2011,980.5999895952707,4054.865001816636
2946,101,2012,978.9203398873583,3761.549466848067
2947,101,2013,974.8481165456278,3761.549466848067
2948,101,2014,970.8808929021847,3761.549466848067
2949,101,2015,1700.8056174683716,3681.2139259545447
2950,101,2016,1684.3653531914943,3681.2139259545447
2951,101,2017,1675.2786037052238,3681.2139259545447
2952,101,2018,1678.0189159558004,3681.2139259545447
2953,101,2019,1673.9672280905638,3639.928069901022
2958,102,1995,567.8186986853694,6571.979319638647
2959,102,1996,715.4691722460648,6571.979319638647
2960,102,1997,717.1676767928838,6571.979319638647
2961,102,1998,718.9643106415855,6571.979319638647
2962,102,1999,719.1767698813591,5710.402418254011
2963,102,2000,660.0762562056573,5710.402418254011
2964,102,2001,660.4641067351854,5710.402418254011
2965,102,2002,748.2526499714908,5710.402418254011
2966,102,2003,710.9672444092705,5710.402418254011
2967,102,2004,705.0586115801073,5710.402418254011
2968,102,2005,702.0690678565846,5710.402418254011
2969,102,2006,700.4590532415392,5710.402418254011
2970,102,2007,696.4126398895278,5710.402418254011
2971,102,2008,696.6239728858942,5710.402418254011
2972,102,2009,696.6940629399902,5710.402418254011
2973,102,2010,988.9845928315282,5710.402418254011
2974,102,2011,983.759325554702,5283.773430605561
2975,102,2012,983.1573307134682,4801.849338411642
2976,102,2013,983.7496136307275,4801.849338411642
2977,102,2014,974.8088516251579,4801.849338411642
2978,102,2015,1705.475511474513,4687.33530900219
2979,102,2016,1688.493898993343,4687.33530900219
2980,102,2017,1681.9975668260274,4687.33530900219
2981,102,2018,1682.3289315238299,4687.33530900219
2982,102,2019,1677.681932564168,4634.908181588375
2987,103,1995,529.7838545005808,7267.092873260985
2988,103,1996,628.8521529179563,7267.092873260985
2989,103,1997,630.8002886433984,7267.092873260985
2990,103,1998,632.8037372626052,7267.092873260985
2991,103,1999,633.4337936244972,6453.989732304744
2992,103,2000,596.8421947364429,6453.989732304744
2993,103,2001,597.4141802828578,6453.989732304744
2994,103,2002,663.1523887611032,6453.989732304744
2995,103,2003,636.6031221008717,6453.989732304744
2996,103,2004,634.4507460738223,6453.989732304744
2997,103,2005,631.6520833248175,6453.989732304744
2998,103,2006,630.8455417155393,6453.989732304744
2999,103,2007,629.8277137407861,6453.989732304744
3000,103,2008,627.1732559074811,6453.989732304744
3001,103,2009,627.1523281828709,6453.989732304744
3002,103,2010,849.7202653250857,6453.989732304744
3003,103,2011,838.9289637072096,6083.100164645749
3004,103,2012,837.7698620896599,5652.343561918281
3005,103,2013,833.6762259672963,5652.343561918281
3006,103,2014,830.7656915358112,5652.343561918281
3007,103,2015,1463.208977433129,5553.049648730803
3008,103,2016,1452.0087200840828,5553.049648730803
3009,103,2017,1447.860333446719,5553.049648730803
3010,103,2018,1448.1620395858067,5553.049648730803
3011,103,2019,1444.2517853561494,5509.751611814722
3016,104,1995,680.355222536251,8036.356829731895
3017,104,1996,807.0437191594705,8036.356829731895
3018,104,1997,810.4382829018723,8036.356829731895
3019,104,1998,811.3522482919909,8036.356829731895
3020,104,1999,812.1029042382276,7178.468618417809
3021,104,2000,745.4494598716786,7178.468618417809
3022,104,2001,745.9496244549968,7178.468618417809
3023,104,2002,815.9282976744593,7178.468618417809
3024,104,2003,774.726072328721,7178.468618417809
3025,104,2004,769.3306695728877,7178.468618417809
3026,104,2005,765.9286274254844,7178.468618417809
3027,104,2006,764.8264893962437,7178.468618417809
3028,104,2007,763.3923797786538,7178.468618417809
3029,104,2008,760.2833738016712,7178.468618417809
3030,104,2009,761.2157439983721,7178.468618417809
3031,104,2010,1105.6171625515015,7178.468618417809
3032,104,2011,1100.0796667065579,6742.357096018784
3033,104,2012,1098.4872264815476,6185.150534891845
3034,104,2013,1093.0103597270027,6185.150534891845
3035,104,2014,1088.8353401037998,6185.150534891845
3036,104,2015,1893.1711994682987,6060.646869790397
3037,104,2016,1885.522763046551,6060.646869790397
3038,104,2017,1879.8106972774963,6060.646869790397
3039,104,2018,1880.0648759441458,6060.646869790397
3040,104,2019,1875.2897152486523,5974.441917060503
3045,105,1995,682.5625513429319,7811.473138968783
3046,105,1996,786.2432774660323,7811.473138968783
3047,105,1997,789.1149181881616,7811.473138968783
3048,105,1998,792.0229041464111,7811.473138968783
3049,105,1999,790.590934148699,6932.045331670842
3050,105,2000,721.1606054837611,6932.045331670842
3051,105,2001,726.7425011781393,6932.045331670842
3052,105,2002,805.1720840927671,6932.045331670842
3053,105,2003,764.7445640212263,6932.045331670842
3054,105,2004,760.8865444386086,6932.045331670842
3055,105,2005,756.1609996950857,6932.045331670842
3056,105,2006,755.0619778642262,6932.045331670842
3057,105,2007,754.2858976262237,6932.045331670842
3058,105,2008,751.2124027964564,6932.045331670842
3059,105,2009,750.7667396589045,6932.045331670842
3060,105,2010,1145.990656127132,6932.045331670842
3061,105,2011,1140.9542882057249,6411.037697051816
3062,105,2012,1139.5543599470186,5726.582330302215
3063,105,2013,1134.0048268857468,5726.582330302215
3064,105,2014,1127.0443746157573,5726.582330302215
